probe,hexcode,logFC,neg_logPvalues,significant,expression_dummy_variable,expression,tooltip
32257_f_at,#0198F5,-0.00143773668123161,0.0000396468309127171,FALSE,0,no diff,32257_f_at
32258_r_at,#0198F5,0.0596217269035894,0.0000396468309127171,FALSE,0,no diff,32258_r_at
32259_at,#0198F5,0.16771530285816,0.00987140647248676,FALSE,0,no diff,32259_at
32260_at,#0198F5,-1.02196984679926,0.69163130309891,FALSE,0,no diff,32260_at
32261_at,#0198F5,0.478071255729579,0.236560931645591,FALSE,0,no diff,32261_at
32262_at,#0198F5,-0.251961614290375,0.0000396468309127171,FALSE,0,no diff,32262_at
32263_at,#0198F5,-0.0387254783353094,0.0000396468309127171,FALSE,0,no diff,32263_at
32264_at,#0198F5,-0.00368337322894006,0.0000396468309127171,FALSE,0,no diff,32264_at
32265_at,#0198F5,0.00745430667179869,0.0000396468309127171,FALSE,0,no diff,32265_at
32266_at,#0198F5,0.0929274613021392,0.0423598967044963,FALSE,0,no diff,32266_at
32267_at,#0198F5,0.0321806927510988,0.0000396468309127171,FALSE,0,no diff,32267_at
32268_at,#0198F5,0.0281728364512168,0.0000396468309127171,FALSE,0,no diff,32268_at
32269_at,#0198F5,-0.00119918401163129,0.0000396468309127171,FALSE,0,no diff,32269_at
32270_g_at,#0198F5,0.0128888816655042,0.0000396468309127171,FALSE,0,no diff,32270_g_at
32271_at,#0198F5,-0.0148909187155817,0.0000396468309127171,FALSE,0,no diff,32271_at
32272_at,#0198F5,0.0439335342588552,0.0000396468309127171,FALSE,0,no diff,32272_at
32273_at,#0198F5,0.00670181164038148,0.0000396468309127171,FALSE,0,no diff,32273_at
32274_r_at,#0198F5,-0.188733413542232,0.0000396468309127171,FALSE,0,no diff,32274_r_at
32275_at,#0198F5,-0.00982171345007798,0.0000396468309127171,FALSE,0,no diff,32275_at
32276_at,#0198F5,-0.0674474099404752,0.0000396468309127171,FALSE,0,no diff,32276_at
32277_at,#0198F5,-0.032633901939947,0.0000396468309127171,FALSE,0,no diff,32277_at
32278_at,#0198F5,-0.0658696336511207,0.0000396468309127171,FALSE,0,no diff,32278_at
32279_at,#0198F5,0.0580822855222969,0.0000396468309127171,FALSE,0,no diff,32279_at
32280_at,#0198F5,0.0298011292449516,0.0000396468309127171,FALSE,0,no diff,32280_at
32281_at,#0198F5,0.0946843317531765,0.166590262077027,FALSE,0,no diff,32281_at
32282_at,#0198F5,-0.00724540639007635,0.0000396468309127171,FALSE,0,no diff,32282_at
32283_at,#0198F5,-0.226283559131738,0.290535601671485,FALSE,0,no diff,32283_at
32284_at,#0198F5,0.0268793589136344,0.0000396468309127171,FALSE,0,no diff,32284_at
32285_g_at,#0198F5,0.0103471804525208,0.0000396468309127171,FALSE,0,no diff,32285_g_at
32286_at,#0198F5,0.017778600624836,0.0000396468309127171,FALSE,0,no diff,32286_at
32287_s_at,#0198F5,0.649483676719725,0.0000396468309127171,FALSE,0,no diff,32287_s_at
32288_r_at,#0198F5,0.0585735618774681,0.0000396468309127171,FALSE,0,no diff,32288_r_at
32289_at,#0198F5,0.00525918645120925,0.0000396468309127171,FALSE,0,no diff,32289_at
32290_at,#0198F5,0.0192530497539804,0.0000396468309127171,FALSE,0,no diff,32290_at
32291_at,#0198F5,0.0212722034375723,0.0000396468309127171,FALSE,0,no diff,32291_at
32292_at,#0198F5,0.0148797439299875,0.0000396468309127171,FALSE,0,no diff,32292_at
32293_at,#0198F5,0.0135454864916849,0.0000396468309127171,FALSE,0,no diff,32293_at
32294_g_at,#0198F5,0.0429989471264946,0.0000396468309127171,FALSE,0,no diff,32294_g_at
32295_at,#0198F5,-0.00052185949101696,0.0000396468309127171,FALSE,0,no diff,32295_at
32296_at,#0198F5,0.0134372567476673,0.0000396468309127171,FALSE,0,no diff,32296_at
32297_s_at,#0198F5,0.503856590492285,0.00342157703741955,FALSE,0,no diff,32297_s_at
32298_at,#0198F5,0.0622775492196715,0.0000396468309127171,FALSE,0,no diff,32298_at
32299_at,#0198F5,0.0255120971128236,0.0000396468309127171,FALSE,0,no diff,32299_at
323_at,#0198F5,0.0180405414002885,0.0000396468309127171,FALSE,0,no diff,323_at
32300_s_at,#0198F5,-0.000148946077089226,0.0000396468309127171,FALSE,0,no diff,32300_s_at
32301_at,#0198F5,0.0230892944838635,0.0000396468309127171,FALSE,0,no diff,32301_at
32302_g_at,#0198F5,0.0129101065109911,0.0000396468309127171,FALSE,0,no diff,32302_g_at
32303_at,#0198F5,-0.00741142594107667,0.0000396468309127171,FALSE,0,no diff,32303_at
32304_at,#0198F5,0.0192681096966277,0.0000396468309127171,FALSE,0,no diff,32304_at
32305_at,#0198F5,0.00273812797267372,0.0000396468309127171,FALSE,0,no diff,32305_at
32306_g_at,#0198F5,0.0036514606343263,0.0000396468309127171,FALSE,0,no diff,32306_g_at
32307_s_at,#0198F5,-0.00233334400816554,0.0000396468309127171,FALSE,0,no diff,32307_s_at
32308_r_at,#0198F5,0.0583415108419669,0.0000396468309127171,FALSE,0,no diff,32308_r_at
32309_at,#0198F5,0.00655165518338407,0.0000396468309127171,FALSE,0,no diff,32309_at
32310_f_at,#0198F5,-0.228095016031491,0.0000396468309127171,FALSE,0,no diff,32310_f_at
32311_r_at,#0198F5,-0.0337699552028484,0.0000396468309127171,FALSE,0,no diff,32311_r_at
32312_at,#0198F5,0.00415301123534223,0.0000396468309127171,FALSE,0,no diff,32312_at
32313_at,#0198F5,-0.267129406062086,0.0936863026269842,FALSE,0,no diff,32313_at
32314_g_at,#0198F5,-0.112704762402942,0.0000396468309127171,FALSE,0,no diff,32314_g_at
32315_at,#0198F5,-0.208700470218348,0.243007240303316,FALSE,0,no diff,32315_at
32316_s_at,#0198F5,-0.194288329739533,0.0175786015451701,FALSE,0,no diff,32316_s_at
32317_s_at,#0198F5,0.438068377139443,0.0591831927532511,FALSE,0,no diff,32317_s_at
32318_s_at,#0198F5,-0.22550786417511,0.0000396468309127171,FALSE,0,no diff,32318_s_at
32319_at,#0198F5,-0.00641888177904472,0.0000396468309127171,FALSE,0,no diff,32319_at
32320_at,#0198F5,-0.0262150400193114,0.0000396468309127171,FALSE,0,no diff,32320_at
32321_at,#0198F5,0.0554461105210519,0.0000396468309127171,FALSE,0,no diff,32321_at
32322_at,#0198F5,0.013099092204727,0.0000396468309127171,FALSE,0,no diff,32322_at
32323_at,#0198F5,-0.0170144487287506,0.0000396468309127171,FALSE,0,no diff,32323_at
32324_at,#0198F5,-0.0337882766408442,0.0000396468309127171,FALSE,0,no diff,32324_at
32325_at,#0198F5,0.00136474185734393,0.0000396468309127171,FALSE,0,no diff,32325_at
32326_at,#0198F5,0.106530037372616,0.0323837181196501,FALSE,0,no diff,32326_at
32327_at,#0198F5,-0.00468871547974201,0.0000396468309127171,FALSE,0,no diff,32327_at
32328_at,#0198F5,0.00647002721390308,0.0000396468309127171,FALSE,0,no diff,32328_at
32329_at,#0198F5,0.00194199817225778,0.0000396468309127171,FALSE,0,no diff,32329_at
32330_at,#0198F5,-0.329131873385269,0.0785201182621668,FALSE,0,no diff,32330_at
32331_at,#0198F5,0.0363357430381551,0.0000396468309127171,FALSE,0,no diff,32331_at
32332_at,#0198F5,-0.193405982532296,0.174779606855123,FALSE,0,no diff,32332_at
32333_at,#0198F5,0.00728202745099641,0.0000396468309127171,FALSE,0,no diff,32333_at
32334_f_at,#0198F5,-0.0752849496231576,0.0000396468309127171,FALSE,0,no diff,32334_f_at
32335_r_at,#0198F5,0.105352275059903,0.0000396468309127171,FALSE,0,no diff,32335_r_at
32336_at,#0198F5,-0.259532824000954,0.0000396468309127171,FALSE,0,no diff,32336_at
32337_at,#0198F5,-0.000335965212831019,0.0000396468309127171,FALSE,0,no diff,32337_at
32338_at,#0198F5,0.268470766837759,0.0936863026269842,FALSE,0,no diff,32338_at
32339_at,#0198F5,-0.000805061022005153,0.0000396468309127171,FALSE,0,no diff,32339_at
32340_s_at,#0198F5,-0.09589250720834,0.0000396468309127171,FALSE,0,no diff,32340_s_at
32341_f_at,#0198F5,-0.112341265251766,0.0000396468309127171,FALSE,0,no diff,32341_f_at
32342_at,#0198F5,0.0102819457499751,0.0000396468309127171,FALSE,0,no diff,32342_at
32343_at,#0198F5,0.245757213630897,0.0175786015451701,FALSE,0,no diff,32343_at
32344_r_at,#0198F5,0.0643167877326819,0.0000396468309127171,FALSE,0,no diff,32344_r_at
32345_at,#0198F5,0.00638634337311405,0.0000396468309127171,FALSE,0,no diff,32345_at
32346_at,#0198F5,0.143509360545991,0.0175786015451701,FALSE,0,no diff,32346_at
32347_at,#0198F5,0.00406176867303742,0.0000396468309127171,FALSE,0,no diff,32347_at
32348_at,#0198F5,0.0521798428145708,0.0000396468309127171,FALSE,0,no diff,32348_at
32349_at,#0198F5,0.0221968295286807,0.0000396468309127171,FALSE,0,no diff,32349_at
32350_at,#0198F5,-0.317744385537176,0.171375748672248,FALSE,0,no diff,32350_at
32351_at,#0198F5,-0.00725327422693529,0.0000396468309127171,FALSE,0,no diff,32351_at
32352_at,#0198F5,-0.00638071836362603,0.0000396468309127171,FALSE,0,no diff,32352_at
32353_at,#0198F5,0.0555026127850169,0.0000396468309127171,FALSE,0,no diff,32353_at
32354_at,#0198F5,0.020786230200685,0.0000396468309127171,FALSE,0,no diff,32354_at
32355_at,#0198F5,-0.00280385679738975,0.0000396468309127171,FALSE,0,no diff,32355_at
32356_at,#0198F5,0.0284998359028215,0.0000396468309127171,FALSE,0,no diff,32356_at
32357_at,#0198F5,0.0434914484220125,0.0520822730555726,FALSE,0,no diff,32357_at
32358_at,#0198F5,0.00724496346421204,0.0000396468309127171,FALSE,0,no diff,32358_at
32359_at,#0198F5,0.0482060528072382,0.0000396468309127171,FALSE,0,no diff,32359_at
32360_s_at,#0198F5,0.0208165658550539,0.0000396468309127171,FALSE,0,no diff,32360_s_at
32361_s_at,#0198F5,0.041851642611693,0.0000396468309127171,FALSE,0,no diff,32361_s_at
32362_r_at,#0198F5,-0.00716008853840276,0.0000396468309127171,FALSE,0,no diff,32362_r_at
32363_at,#0198F5,0.05179505840791,0.0000396468309127171,FALSE,0,no diff,32363_at
32364_at,#0198F5,0.00108169129192686,0.0000396468309127171,FALSE,0,no diff,32364_at
32365_at,#0198F5,0.0201153921168841,0.0000396468309127171,FALSE,0,no diff,32365_at
32366_at,#0198F5,0.00988215827946316,0.0000396468309127171,FALSE,0,no diff,32366_at
32367_at,#0198F5,0.129012611153296,0.183521911351992,FALSE,0,no diff,32367_at
32368_at,#0198F5,0.0376794110449795,0.0000396468309127171,FALSE,0,no diff,32368_at
32369_at,#0198F5,0.0178163172906017,0.0000396468309127171,FALSE,0,no diff,32369_at
32370_at,#0198F5,0.42052290080927,0.0540090156300242,FALSE,0,no diff,32370_at
32371_at,#0198F5,0.0614450688092028,0.0000396468309127171,FALSE,0,no diff,32371_at
32372_at,#0198F5,0.427111363732729,0.0000396468309127171,FALSE,0,no diff,32372_at
32373_at,#0198F5,0.0218386022976474,0.0000396468309127171,FALSE,0,no diff,32373_at
32374_at,#0198F5,-0.00598274790461729,0.0000396468309127171,FALSE,0,no diff,32374_at
32375_at,#0198F5,0.00982834497523083,0.0000396468309127171,FALSE,0,no diff,32375_at
32376_at,#0198F5,-0.0687905796978379,0.0000396468309127171,FALSE,0,no diff,32376_at
32377_at,#0198F5,0.0770701878327162,0.10563635498125,FALSE,0,no diff,32377_at
32378_at,#0198F5,-0.174360863789805,0.0000396468309127171,FALSE,0,no diff,32378_at
32379_f_at,#0198F5,-0.023384300996212,0.0000396468309127171,FALSE,0,no diff,32379_f_at
32380_at,#0198F5,-0.00216403063092112,0.0000396468309127171,FALSE,0,no diff,32380_at
32381_at,#0198F5,0.0164542596034996,0.0000396468309127171,FALSE,0,no diff,32381_at
32382_at,#0198F5,0.00772608408288578,0.0000396468309127171,FALSE,0,no diff,32382_at
32383_at,#0198F5,-0.00367734437664378,0.0000396468309127171,FALSE,0,no diff,32383_at
32384_g_at,#0198F5,0.0323654163255203,0.0000396468309127171,FALSE,0,no diff,32384_g_at
32385_at,#0198F5,-0.0592902801388218,0.0000396468309127171,FALSE,0,no diff,32385_at
32386_at,#0198F5,0.0213083596964918,0.0000396468309127171,FALSE,0,no diff,32386_at
32387_at,#0198F5,0.00318255224663267,0.0000396468309127171,FALSE,0,no diff,32387_at
32388_at,#0198F5,-0.0596740795444873,0.0000396468309127171,FALSE,0,no diff,32388_at
32389_at,#0198F5,0.00507429357181853,0.0000396468309127171,FALSE,0,no diff,32389_at
32390_at,#0198F5,-0.0037207009130147,0.0000396468309127171,FALSE,0,no diff,32390_at
32391_g_at,#0198F5,0.0206831387860165,0.0000396468309127171,FALSE,0,no diff,32391_g_at
32392_s_at,#0198F5,0.0144480081819983,0.0000396468309127171,FALSE,0,no diff,32392_s_at
32393_s_at,#0198F5,0.120667639816422,0.0000396468309127171,FALSE,0,no diff,32393_s_at
32394_s_at,#0198F5,-0.338801034666289,0.0520822730555726,FALSE,0,no diff,32394_s_at
32395_r_at,#0198F5,-0.450144555589973,0.200454380207742,FALSE,0,no diff,32395_r_at
32396_f_at,#0198F5,0.0060454773217787,0.0000396468309127171,FALSE,0,no diff,32396_f_at
32397_r_at,#0198F5,-0.0100975774434769,0.0000396468309127171,FALSE,0,no diff,32397_r_at
32398_s_at,#0198F5,0.00989843649154349,0.0000396468309127171,FALSE,0,no diff,32398_s_at
32399_at,#0198F5,0.0287208186834163,0.0000396468309127171,FALSE,0,no diff,32399_at
324_f_at,#0198F5,-0.295082528107821,0.0737983785290874,FALSE,0,no diff,324_f_at
32400_at,#0198F5,0.00554550687966223,0.0000396468309127171,FALSE,0,no diff,32400_at
32401_at,#0198F5,-0.00289588621265849,0.0000396468309127171,FALSE,0,no diff,32401_at
32402_s_at,#0198F5,-0.00432100615015038,0.0000396468309127171,FALSE,0,no diff,32402_s_at
32403_at,#0198F5,0.00776891014689769,0.0000396468309127171,FALSE,0,no diff,32403_at
32404_at,#0198F5,0.0753045491368095,0.0000396468309127171,FALSE,0,no diff,32404_at
32405_at,#0198F5,0.00468466836847463,0.0000396468309127171,FALSE,0,no diff,32405_at
32406_at,#0198F5,-0.301878755966243,0.0000396468309127171,FALSE,0,no diff,32406_at
32407_f_at,#0198F5,-0.00143911389310639,0.0000396468309127171,FALSE,0,no diff,32407_f_at
32408_s_at,#0198F5,-0.585284119385372,0.259812720354628,FALSE,0,no diff,32408_s_at
32409_at,#0198F5,-0.00700123252482983,0.0000396468309127171,FALSE,0,no diff,32409_at
32410_at,#0198F5,-0.0443317906280521,0.0000396468309127171,FALSE,0,no diff,32410_at
32411_at,#0198F5,0.0425906908925514,0.0000396468309127171,FALSE,0,no diff,32411_at
32412_at,#0198F5,-0.211159447473067,0.0520822730555726,FALSE,0,no diff,32412_at
32413_at,#0198F5,0.0113810849732489,0.0000396468309127171,FALSE,0,no diff,32413_at
32414_at,#0198F5,0.0101077943655981,0.0000396468309127171,FALSE,0,no diff,32414_at
32415_at,#0198F5,0.0118066973505589,0.0000396468309127171,FALSE,0,no diff,32415_at
32416_at,#0198F5,0.0131989531571098,0.0000396468309127171,FALSE,0,no diff,32416_at
32417_at,#0198F5,0.0783190458067587,0.0139205404773025,FALSE,0,no diff,32417_at
32418_at,#0198F5,0.0200020354779382,0.0000396468309127171,FALSE,0,no diff,32418_at
32419_at,#0198F5,-0.0330908977371143,0.0000396468309127171,FALSE,0,no diff,32419_at
32420_at,#0198F5,0.195941827188854,0.200210593509345,FALSE,0,no diff,32420_at
32421_at,#0198F5,0.103976758226195,0.0000396468309127171,FALSE,0,no diff,32421_at
32422_at,#0198F5,-0.00316449177017999,0.0000396468309127171,FALSE,0,no diff,32422_at
32423_at,#0198F5,-0.000696356378889541,0.0000396468309127171,FALSE,0,no diff,32423_at
32424_at,#0198F5,0.00139059308967325,0.0000396468309127171,FALSE,0,no diff,32424_at
32425_at,#0198F5,-0.0000646184275058428,0.0000396468309127171,FALSE,0,no diff,32425_at
32426_f_at,#0198F5,0.0203294723937374,0.0000396468309127171,FALSE,0,no diff,32426_f_at
32427_at,#0198F5,0.0331653440698029,0.0000396468309127171,FALSE,0,no diff,32427_at
32428_at,#0198F5,0.00741126274419807,0.0000396468309127171,FALSE,0,no diff,32428_at
32429_f_at,#0198F5,-0.145140992920749,0.0338842902188988,FALSE,0,no diff,32429_f_at
32430_at,#0198F5,0.0180493975609324,0.0000396468309127171,FALSE,0,no diff,32430_at
32431_at,#0198F5,-0.0125251330491837,0.0000396468309127171,FALSE,0,no diff,32431_at
32432_f_at,#0198F5,-0.22947928399284,0.18900463900245,FALSE,0,no diff,32432_f_at
32433_at,#0198F5,-0.199528627981988,0.0000396468309127171,FALSE,0,no diff,32433_at
32434_at,#0198F5,-0.523106278817201,0.0000396468309127171,FALSE,0,no diff,32434_at
32435_at,#0198F5,-0.14367099884662,0.0112472198041185,FALSE,0,no diff,32435_at
32436_at,#0198F5,-0.112184440608503,0.0000396468309127171,FALSE,0,no diff,32436_at
32437_at,#0198F5,-0.315345872771806,0.0000396468309127171,FALSE,0,no diff,32437_at
32438_at,#0198F5,0.00973807155796672,0.0000396468309127171,FALSE,0,no diff,32438_at
32439_at,#0198F5,0.0051321533210094,0.0000396468309127171,FALSE,0,no diff,32439_at
32440_at,#0198F5,-0.155518266435255,0.0104043159568997,FALSE,0,no diff,32440_at
32441_at,#0198F5,-0.0402729946958055,0.0000396468309127171,FALSE,0,no diff,32441_at
32442_at,#0198F5,0.0153952129249141,0.0000396468309127171,FALSE,0,no diff,32442_at
32443_at,#0198F5,0.0371348710274479,0.0000396468309127171,FALSE,0,no diff,32443_at
32444_at,#0198F5,0.226669136389934,0.0000396468309127171,FALSE,0,no diff,32444_at
32445_at,#0198F5,-0.0373090494797937,0.0000396468309127171,FALSE,0,no diff,32445_at
32446_at,#0198F5,0.00398284542057549,0.0000396468309127171,FALSE,0,no diff,32446_at
32447_at,#0198F5,0.000338408081626877,0.0000396468309127171,FALSE,0,no diff,32447_at
32448_at,#0198F5,0.00440558199195457,0.0000396468309127171,FALSE,0,no diff,32448_at
32449_at,#0198F5,0.00797432169222877,0.0000396468309127171,FALSE,0,no diff,32449_at
32450_at,#0198F5,-0.000677299949807489,0.0000396468309127171,FALSE,0,no diff,32450_at
32451_at,#0198F5,0.0166327541506525,0.0000396468309127171,FALSE,0,no diff,32451_at
32452_at,#0198F5,0.246596787060163,0.192968417888972,FALSE,0,no diff,32452_at
32453_at,#0198F5,0.0160701723128157,0.0000396468309127171,FALSE,0,no diff,32453_at
32454_at,#0198F5,0.0544763071461324,0.0000396468309127171,FALSE,0,no diff,32454_at
32455_s_at,#0198F5,0.361500356987603,0.178400958313906,FALSE,0,no diff,32455_s_at
32456_s_at,#0198F5,0.0172137242045385,0.0000396468309127171,FALSE,0,no diff,32456_s_at
32457_f_at,#0198F5,0.0359191745460695,0.0000396468309127171,FALSE,0,no diff,32457_f_at
32458_f_at,#0198F5,-0.0325762029712625,0.0000396468309127171,FALSE,0,no diff,32458_f_at
32459_at,#0198F5,-0.00621090571547172,0.0000396468309127171,FALSE,0,no diff,32459_at
32460_at,#0198F5,0.0138787859609798,0.0000396468309127171,FALSE,0,no diff,32460_at
32461_f_at,#0198F5,0.00265279052839757,0.0000396468309127171,FALSE,0,no diff,32461_f_at
32462_s_at,#0198F5,0.0243662774474119,0.0000396468309127171,FALSE,0,no diff,32462_s_at
32463_at,#0198F5,0.0418769625217888,0.0000396468309127171,FALSE,0,no diff,32463_at
32464_at,#0198F5,-0.0170802638471975,0.0000396468309127171,FALSE,0,no diff,32464_at
32465_at,#0198F5,0.00370834738985601,0.0000396468309127171,FALSE,0,no diff,32465_at
32466_at,#0198F5,-0.0264539061330734,0.0000396468309127171,FALSE,0,no diff,32466_at
32467_at,#0198F5,0.04467565378519,0.0000396468309127171,FALSE,0,no diff,32467_at
32468_f_at,#0198F5,-0.00354046569549817,0.0000396468309127171,FALSE,0,no diff,32468_f_at
32469_at,#0198F5,0.0749706836052572,0.00860661802846048,FALSE,0,no diff,32469_at
32470_at,#0198F5,0.03324363234925,0.0000396468309127171,FALSE,0,no diff,32470_at
32471_at,#0198F5,0.0150230933534122,0.0000396468309127171,FALSE,0,no diff,32471_at
32472_at,#0198F5,0.00227257746701422,0.0000396468309127171,FALSE,0,no diff,32472_at
32473_at,#0198F5,0.0149800530533395,0.0000396468309127171,FALSE,0,no diff,32473_at
32474_at,#0198F5,0.00450637872285899,0.0000396468309127171,FALSE,0,no diff,32474_at
32475_at,#0198F5,0.169575216037506,0.115010813762435,FALSE,0,no diff,32475_at
32476_at,#0198F5,0.0455807482862014,0.0000396468309127171,FALSE,0,no diff,32476_at
32477_at,#0198F5,-0.0023231800528239,0.0000396468309127171,FALSE,0,no diff,32477_at
32478_f_at,#0198F5,-0.104457337250872,0.0000396468309127171,FALSE,0,no diff,32478_f_at
32479_at,#0198F5,0.0187377217491052,0.0000396468309127171,FALSE,0,no diff,32479_at
32480_at,#0198F5,-0.0525628504176181,0.0000396468309127171,FALSE,0,no diff,32480_at
32481_at,#0198F5,-0.013698380218503,0.0000396468309127171,FALSE,0,no diff,32481_at
32482_at,#0198F5,-0.00239874229805086,0.0000396468309127171,FALSE,0,no diff,32482_at
32483_at,#0198F5,0.0062030630822162,0.0000396468309127171,FALSE,0,no diff,32483_at
32484_at,#0198F5,0.0744209201358694,0.0000396468309127171,FALSE,0,no diff,32484_at
32485_at,#0198F5,0.00537325043489347,0.0000396468309127171,FALSE,0,no diff,32485_at
32486_at,#0198F5,-0.0153610785503777,0.0000396468309127171,FALSE,0,no diff,32486_at
32487_s_at,#0198F5,-0.188242359328369,0.0000396468309127171,FALSE,0,no diff,32487_s_at
32488_at,#0198F5,0.0389651855319348,0.0000396468309127171,FALSE,0,no diff,32488_at
32489_at,#0198F5,0.0285116151698311,0.0000396468309127171,FALSE,0,no diff,32489_at
32490_at,#0198F5,0.00261768355074715,0.0000396468309127171,FALSE,0,no diff,32490_at
32491_at,#0198F5,0.0144541260390302,0.0000396468309127171,FALSE,0,no diff,32491_at
32492_g_at,#0198F5,0.00396122955630051,0.0000396468309127171,FALSE,0,no diff,32492_g_at
32493_at,#0198F5,0.00213134053992564,0.0000396468309127171,FALSE,0,no diff,32493_at
32494_at,#0198F5,0.00703219583592499,0.0000396468309127171,FALSE,0,no diff,32494_at
32495_at,#0198F5,0.00154234611404801,0.0000396468309127171,FALSE,0,no diff,32495_at
32496_at,#0198F5,0.00181324159118042,0.0000396468309127171,FALSE,0,no diff,32496_at
32497_s_at,#0198F5,-0.0290461875364372,0.0000396468309127171,FALSE,0,no diff,32497_s_at
32498_at,#0198F5,-0.00148373696885505,0.0000396468309127171,FALSE,0,no diff,32498_at
32499_at,#0198F5,0.056426622254488,0.0000396468309127171,FALSE,0,no diff,32499_at
325_s_at,#0198F5,0.00593835848990933,0.0000396468309127171,FALSE,0,no diff,325_s_at
32500_at,#0198F5,0.0594005815509666,0.0000396468309127171,FALSE,0,no diff,32500_at
32501_at,#0198F5,0.00877820469384417,0.0000396468309127171,FALSE,0,no diff,32501_at
32502_at,#0198F5,-0.0680414444692579,0.0000396468309127171,FALSE,0,no diff,32502_at
32503_at,#0198F5,-0.00313400080321352,0.0000396468309127171,FALSE,0,no diff,32503_at
32504_at,#0198F5,0.365540515426133,0.29147324090323,FALSE,0,no diff,32504_at
32505_at,#0198F5,0.0094538014991699,0.0000396468309127171,FALSE,0,no diff,32505_at
32506_at,#0198F5,-0.142901632760323,0.0000396468309127171,FALSE,0,no diff,32506_at
32507_at,#0198F5,0.0519401155166092,0.0000396468309127171,FALSE,0,no diff,32507_at
32508_at,#0198F5,0.459326644638668,0.636667400930833,FALSE,0,no diff,32508_at
32509_at,#0198F5,0.426097445852066,0.0000396468309127171,FALSE,0,no diff,32509_at
32510_at,#0198F5,-0.440826605692506,0.151958882550551,FALSE,0,no diff,32510_at
32511_at,#0198F5,-0.039669910460754,0.0000396468309127171,FALSE,0,no diff,32511_at
32512_at,#0198F5,0.0170818740783596,0.0000396468309127171,FALSE,0,no diff,32512_at
32513_at,#0198F5,-0.00253553040833566,0.0000396468309127171,FALSE,0,no diff,32513_at
32514_s_at,#0198F5,0.278578973697464,0.0000396468309127171,FALSE,0,no diff,32514_s_at
32515_s_at,#0198F5,-0.00219084885989464,0.0000396468309127171,FALSE,0,no diff,32515_s_at
32516_at,#0198F5,0.262767499588168,0.221172794984767,FALSE,0,no diff,32516_at
32517_at,#0198F5,0.13899535524979,0.0000396468309127171,FALSE,0,no diff,32517_at
32518_at,#0198F5,-0.272675303506655,0.00226728092710285,FALSE,0,no diff,32518_at
32519_at,#0198F5,-0.0000445406648496523,0.0000396468309127171,FALSE,0,no diff,32519_at
32520_at,#0198F5,0.000642583181000402,0.0000396468309127171,FALSE,0,no diff,32520_at
32521_at,#0198F5,0.018422096618395,0.0000396468309127171,FALSE,0,no diff,32521_at
32522_f_at,#0198F5,0.0845969475740712,0.0000396468309127171,FALSE,0,no diff,32522_f_at
32523_at,#0198F5,0.395945869846247,0.0000396468309127171,FALSE,0,no diff,32523_at
32524_s_at,#0198F5,0.0341777123514378,0.0000396468309127171,FALSE,0,no diff,32524_s_at
32525_r_at,#0198F5,-0.0000265599805090407,0.0000396468309127171,FALSE,0,no diff,32525_r_at
32526_at,#0198F5,-0.0804665974607794,0.0000396468309127171,FALSE,0,no diff,32526_at
32527_at,#0198F5,0.0504546715730732,0.0000396468309127171,FALSE,0,no diff,32527_at
32528_at,#0198F5,-0.309207700702043,0.0993316411310216,FALSE,0,no diff,32528_at
32529_at,#0198F5,-0.128789106847097,0.0000396468309127171,FALSE,0,no diff,32529_at
32530_at,#0198F5,-0.133989512898797,0.0000396468309127171,FALSE,0,no diff,32530_at
32531_at,#0198F5,0.0113035288792869,0.0000396468309127171,FALSE,0,no diff,32531_at
32532_at,#0198F5,0.0141345822869405,0.0000396468309127171,FALSE,0,no diff,32532_at
32533_s_at,#0198F5,-1.09510002758515,0.204464150223137,FALSE,0,no diff,32533_s_at
32534_f_at,#0198F5,-0.00513425056279084,0.0000396468309127171,FALSE,0,no diff,32534_f_at
32535_at,#0198F5,-0.0611397458308387,0.0000396468309127171,FALSE,0,no diff,32535_at
32536_at,#0198F5,-0.10719822489487,0.0000396468309127171,FALSE,0,no diff,32536_at
32537_at,#0198F5,0.0108074347884986,0.0000396468309127171,FALSE,0,no diff,32537_at
32538_at,#0198F5,0.0123041426936639,0.0000396468309127171,FALSE,0,no diff,32538_at
32539_at,#0198F5,-0.246279771276487,0.0764080481944858,FALSE,0,no diff,32539_at
32540_at,#0198F5,-0.0289659792948477,0.0000396468309127171,FALSE,0,no diff,32540_at
32541_at,#0198F5,0.309343787588216,0.16551120128462,FALSE,0,no diff,32541_at
32542_at,#0198F5,-0.268316702836204,0.0000396468309127171,FALSE,0,no diff,32542_at
32543_at,#0198F5,0.0314549732776969,0.0000396468309127171,FALSE,0,no diff,32543_at
32544_s_at,#0198F5,-0.464358529766482,0.506815135766675,FALSE,0,no diff,32544_s_at
32545_r_at,#0198F5,-0.0219972826000615,0.0000396468309127171,FALSE,0,no diff,32545_r_at
32546_at,#0198F5,-0.36656189121722,0.195659102834765,FALSE,0,no diff,32546_at
32547_at,#0198F5,-0.277899951662449,0.042262692352523,FALSE,0,no diff,32547_at
32548_at,#0198F5,-0.137397500638924,0.0000396468309127171,FALSE,0,no diff,32548_at
32549_at,#0198F5,0.0373107081809611,0.0000396468309127171,FALSE,0,no diff,32549_at
32550_r_at,#0198F5,0.0116742926445263,0.0000396468309127171,FALSE,0,no diff,32550_r_at
32551_at,#0198F5,0.0593283054531193,0.0000396468309127171,FALSE,0,no diff,32551_at
